


8.18306	0.0482136	-0.587328
21.2258	0.197784	-0.703463
2.90778	0.083546	-1.83727
4.36771	0.275405	-2.15328
3.11247	0.664718	-2.24644
3.03442	0.310879	2.30032
5.70739	0.0870604	1.53974
5.46908	0.0573353	-1.92025
3.0579	0.313231	2.23405
4.44207	0.0921469	-2.0399
3.10649	0.469338	-1.86846
3.02013	0.789991	-2.23697
13.4608	0.0857759	-0.696241
3.01491	0.428241	-2.30005
7.23003	7.53469	-1.71602
11.5969	0.0440501	-1.29486
3.11431	0.446365	-2.11514
3.04869	0.118634	2.20999
2.78539	0.402921	2.13776
3.21955	0.942175	-2.13358
2.77532	0.0452313	-2.08924
5.68559	0.851711	-1.98569
3.2009	0.410029	2.27208
3.0644	0.274026	2.09485
3.10579	0.186201	1.9871
3.46448	0.0637021	-1.81008
2.68531	2.07319	1.97196
5.97047	2.01553	-2.08537
17.481	0.0332833	0.941176
3.15086	0.152496	2.22654
10.3591	0.0828573	0.647642
9.72878	1.37553	-0.98016
3.07842	0.249719	-2.06986
3.09995	0.443589	-2.31578
3.075	0.663817	2.05362
838.19	4.89251	0.000956509
2.83209	0.788402	-2.30801
3.0816	1.22022	-2.20039
5.81762	0.0468678	-1.55171
8.8075	0.906332	-0.948788
3.22335	0.68605	1.9515
2.99843	0.447336	2.14107
4.60682	0.0693874	1.66366
3.05908	1.14655	2.09239
10.909	1.43349	-0.693162
6.63052	0.449833	-1.51542
3.08673	0.988727	-2.05221
6.99381	0.211947	1.09115
20.4156	0.540255	-1.28321
3.28478	0.0464782	2.18606
3.13127	0.303241	-1.92199
5.82962	0.0902351	-1.73582
2.86673	0.0221207	2.15603
9.10722	0.0332179	-0.124547
2.93712	1.18854	-2.05227
7.78152	0.0886103	1.45621
3.12019	0.802802	1.93183
3.15368	0.023419	1.97511
5.94985	0.0864985	-1.5287
3.01953	0.178872	-1.6626
7.51044	0.117661	-0.707606
3.04554	0.532023	-1.85613
3.07555	1.64413	1.70258
10.04	0.0888809	1.2075
3.05692	0.393203	1.96349
3.10526	0.544133	2.19733
5.86177	0.0553425	-2.0615
2.99748	0.295064	2.1396
3.21322	0.605142	-1.87234
3.86121	1.03765	1.73966
3.05721	0.24001	-1.83012
3.11394	0.433041	2.13652
3.10929	2.70701	-1.84317
3.60854	0.760915	1.75472
9.92516	0.112948	0.0495672
3.14562	0.191448	-2.22978
15.037	0.190797	-0.94193
4.78972	0.0317602	-1.72879
3.04751	0.271896	-2.26663
3.12338	0.18493	1.99068
3.05141	0.566763	1.81713
13.6137	0.0724792	-0.310491
12.9744	0.0957607	-1.05077
3.05941	0.18714	-2.14478
3.0665	0.348636	1.85532
18.6358	0.239431	-1.1862
3.12625	0.348725	-2.00173
14.2767	0.188867	0.228975
263.336	4.55335	0.00209417
3.07609	0.629555	-2.26116
14.559	0.167943	0.0362594
3.07561	0.478002	-2.0861
32.2445	0.177047	-0.355112
11.0679	0.288212	-1.94678
3.06006	0.220728	2.06723
3.00581	0.439423	2.0718
3.6531	0.109047	-1.8465
3.0802	0.498964	-2.16339
7.8168	0.131918	1.83772
3.01213	0.689828	2.04401
3.14058	1.27398	-2.29489
4.07701	0.0411563	2.13649
22.5865	0.497032	-0.727878
3.13566	0.197068	1.8439
9.10619	0.071638	-1.34971
2.92039	0.128173	-1.9987
3.1331	0.428446	2.07004
7.25944	0.201484	-1.03395
3.24682	0.481074	-1.96002
13.5045	0.0405719	-2.02044
9.97496	0.00949401	-0.526256
8.29966	1.16115	-1.59677
3.30365	0.115096	-2.13664
3.28405	0.946086	-2.25344
3.08185	0.394771	-2.11096
3.09095	0.133958	1.89473
3.08806	0.232532	2.08173
3.08609	1.50355	-2.17031
7.33949	1.4101	-0.0211983
7.93106	0.0799101	-1.27991
3.06698	2.96613	-1.92131
12.8041	0.0953618	0.849466
3.05606	0.191218	-2.13607
2.5926	0.0264246	-2.00252
3.12508	0.679292	-2.18273
17.9922	0.80275	-0.319614
3.1154	0.483228	-2.12509
3.07	2.12285	-1.70883
3.10503	0.0337668	2.09047
12.2058	7.50152	1.11827
4.33053	1.14496	-1.66984
4.47386	0.0478288	2.04765
10.4556	0.421328	-1.10817
3.08828	0.396081	-2.25689
3.12751	0.533301	-2.13579
2.00812	0.618718	-2.35943
3.04721	0.69234	-2.22672
8.11113	0.171932	-2.18324
9.10733	0.359345	-0.914513
3.80857	0.115437	1.76459
3.06152	0.187817	2.18144
3.80566	0.0909973	-2.20856
12.174	0.00523858	1.40374
3.04474	1.97175	1.46248
5.76371	0.272857	-1.73516
7.47168	0.0601738	0.553366
3.12396	0.299223	2.01719
7.99663	0.0839657	-0.410835
3.09842	0.584279	1.98425
3.11498	0.495671	-2.10638
4.26575	0.530147	-1.62732
3.13395	0.542799	1.99138
3.14326	0.0685238	2.03848
6.04251	0.0851991	-2.03501
3.09578	0.0973379	-1.82445
26.4158	0.773181	-1.26207
7.92156	0.0693468	0.132312
3.11591	0.405534	-2.09802
3.17612	0.0265667	1.91234
3.08819	0.675503	-2.08442
3.13688	0.235127	-1.99361
20.0345	1.62147	-0.342001
3.08795	0.513665	-1.8892
3.04229	0.159226	-2.31883
3.42552	0.0481517	1.56863
2.7388	0.0431795	2.31791
3.17553	1.10589	2.09295
3.32788	0.106987	2.05185
12.5424	0.454855	-0.550212
3.04943	0.595209	-1.93
5.88384	0.031798	-2.00327
3.1147	0.338606	-1.69598
3.02609	0.409743	-2.16735
3.13713	0.0669804	2.27434
3.44326	0.494887	2.24494
3.19398	0.374101	-2.35091
3.0374	0.341384	-2.10585
3.06573	0.238081	2.24572
2.96656	0.36046	-1.8098
3.09235	0.380427	2.14648
3.10065	0.592364	2.1975
8.76176	0.060298	1.64646
3.1652	0.302812	2.04374
3.14803	0.400567	-2.13013
3.03746	0.665461	1.91799
3.05741	1.43222	-2.14256
10.4603	0.0663419	1.40812
3.0856	0.304947	-2.37934
12.8387	0.736296	0.604926
7.36892	0.00668278	-0.0432316
3.0831	0.59559	2.05376
9.71477	0.409683	-1.11549
3.21111	0.691559	-2.28882
3.65457	0.071521	-2.23064
3.12262	4.40488	1.53235
3.00879	0.399607	-2.09743
3.12311	0.249246	-2.14095
3.06649	0.446758	-2.05524
12.5763	0.46891	0.630042
3.08569	1.02293	-1.92576
3.03691	0.560854	2.03389
3.11413	0.274776	-2.27538
8.35651	0.0145522	1.32933
3.11623	0.862356	-2.22618
6.04222	0.0422209	-1.64204
3.74958	0.0197132	1.90694
3.0697	0.52793	-2.32902
3.05494	1.14166	2.09227
7.33875	0.401932	-1.19149
3.14048	0.734699	-2.08578
2.67515	4.77396	-2.10731
3.19908	0.694559	-2.26028
3.06508	0.489461	-2.09562
3.10601	0.213703	-2.3097
7.21049	0.0844048	0.699493
3.67193	0.329429	1.89941
19.1692	1.09966	-0.562416
7.98643	0.22985	-1.81853
3.14346	0.256832	-2.00651
3.12582	0.759007	-1.95235
3.0226	1.36753	1.86932
3.13538	0.175385	2.11086
3.14081	0.470802	2.22255
2.63236	0.077369	-2.1898
11.7851	0.0705604	-1.68899
4.15638	0.042801	1.93473
3.03587	2.57462	-1.74476
3.12078	0.0166272	2.15306
126.579	1.36135	-0.000407669
2.85874	1.28861	-2.02074
3.38736	0.223567	2.03936
3.10878	0.357009	1.89344
8.52013	2.35106	-1.80007
11.2966	0.0809595	0.292793
8.00754	0.00603928	0.807414
2.87562	0.263342	-2.05808
3.03769	0.464826	2.29959
3.20888	0.588845	1.88369
2.71611	1.61617	-1.84439
14.312	0.0330331	0.73743
3.04006	0.282095	2.14761
3.05679	0.504902	2.21616
6.58972	1.05894	-1.8869
2.98062	1.1123	-2.07928
79.7903	0.0356975	3.34963e-05
3.72437	0.283119	1.9795
3.09032	0.306825	-2.16507
2.98509	2.41499	-2.01464
14.2155	0.0706199	-1.46525
5.61816	0.484723	-1.73448
2.96579	0.467473	-2.09051
6.32988	0.0241918	1.98702
3.13627	0.288779	-1.81683
3.11738	0.449052	-1.88988
3.07277	0.216365	-1.80646
7.1451	0.0385911	0.756532
3.04678	0.401314	-1.97466
3.05533	1.11347	-1.90675
3.14119	0.27969	-2.13136
3.53362	0.560832	-1.92732
9.54382	0.283667	-0.691237
3.17986	0.297979	2.07228
4.88616	0.00968238	-2.01115
3.11929	0.563197	-2.20668
3.0247	0.560429	2.13959
9.36814	0.272651	-0.381455
3.15819	0.863596	-1.97749
3.04906	1.58103	-1.93575
3.05744	1.10097	1.93353
7.93702	0.338604	0.0843993
3.01287	0.460911	-1.95528
3.13433	0.0606781	2.09674
2.9659	0.0594453	-2.14526
3.10629	0.769733	-2.12848
3.16116	0.31782	-2.04669
9.18409	0.160905	1.5147
3.19092	0.19155	-2.17258
3.12509	0.158747	-2.3068
3.16429	0.0296637	-2.04041
42.379	1.36937	-0.739649
16.1444	1.92461	-2.11146
9.15724	0.498432	-1.33015
3.03378	0.4839	-2.21267
3.15165	0.578194	2.12372
11.9384	0.37411	-1.08374
3.661	0.0620159	-2.07295
3.14477	1.82443	1.93859
2.42027	0.152933	-2.03129
3.081	0.518306	-2.0723
3.04799	0.104556	2.32972
3.03845	1.71152	-1.76891
11.343	1.69419	1.1917
6.69645	0.101104	-1.48932
3.61103	0.137443	-2.04993
3.01982	0.38987	1.88205
3.05201	0.432921	-2.115
4.88337	0.892028	-1.85782
3.11399	0.260671	2.07817
3.08949	0.405365	1.86629
3.40454	0.0231884	-1.92249
3.07665	0.101377	2.02847
3.11449	0.301472	2.0715
3.14041	0.37624	-2.18458
3.12841	0.537484	-1.86708
3.10542	0.692867	1.86657
4.67278	0.0525261	-1.50328
3.13509	0.379749	-2.17081
7.41767	0.0863376	-1.71929
13.0462	1.09267	-0.100183
94.1489	0.3001	-0.0018042
3.13954	0.161477	-2.04382
3.73734	0.291207	-1.84263
3.122	0.102387	-1.9389
19.4128	0.059433	-1.28732
3.13581	0.0301495	-2.1307
3.16593	0.157401	-2.14719
3.12347	0.367364	1.83121
9.93078	0.130229	-1.47327
10.8901	0.15506	-1.42902
10.8325	1.15316	-1.92821
4.11976	0.0350473	1.57056
3.15862	0.700279	-1.99556
5.65335	0.0693148	-1.91404
3.11489	0.751095	-2.17483
3.15783	0.586536	-2.26029
3.12682	1.78608	-1.77664
3.06946	1.22262	2.06908
13.8647	0.179518	-0.127495
2.5269	1.04577	-2.03173
3.14954	1.15701	2.10429
2.69528	0.0470962	2.07022
9.81142	2.47449	-1.69563
36.1061	0.10247	-0.327641
5.43817	0.0371214	-1.48355
15.1844	1.86925	0.0631674
3.0845	1.55378	-2.09419
3.10786	0.57848	-1.90038
3.0243	0.189808	2.1278
3.67793	0.412511	-2.13449
3.0445	1.31775	-1.96178
3.65857	0.0162899	-2.12698
3.08083	0.528126	-2.22197
2.97107	0.404592	-2.27593
3.6533	0.0239215	1.85045
3.13446	0.573966	2.06244
3.1041	0.110118	-1.75575
3.05827	1.35154	2.04892
3.15098	0.362202	-2.01162
3.71919	0.421552	-2.11986
3.11027	0.0383886	-1.83032
5.64808	0.0619157	1.5398
12.0855	0.12031	-0.114042
3.10012	0.972316	-1.86949
6.19565	1.42901	-1.23139
12.1003	0.468531	-1.8585
3.05142	0.571707	-1.99113
3.0974	0.176676	-1.92207
3.81002	0.167408	-2.0298
2.68365	0.0213252	-2.17803
3.61832	0.933693	-2.06003
5.02927	0.95714	2.10029
6.35029	0.268541	-1.73209
3.0083	0.601411	-2.10937
2.88969	1.24669	-2.04889
8.22237	0.0627214	1.97929
3.12183	0.188888	2.10731
3.03636	0.528715	-1.84419
3.07924	0.157464	1.98964
14.2215	0.152859	-0.981844
3.14775	2.82571	-1.88301
3.04224	0.309585	2.24726
3.06942	0.621967	-2.25641
3.06241	0.361968	-2.04489
9.1899	0.0472033	-1.4853
3.08734	0.973509	-1.96581
3.93428	0.0921367	2.26247
3.12982	0.341204	2.19104
3.16396	0.94541	1.97681
3.07959	0.998119	-2.08257
7.66769	0.0876561	-0.192815
2.63219	0.0499883	-2.12448
3.09648	0.358601	1.75826
35.8962	0.151822	-0.00267601
4.75446	0.0889651	1.80071
3.15641	0.484994	-2.02759
3.13718	0.369521	1.87549
3.22705	1.87425	-2.17182
10.7524	0.206995	-1.40012
3.3208	0.113815	-2.01755
3.13113	0.898888	-2.17892
3.03226	0.217646	2.16016
2.99543	1.50608	1.84034
3.08058	1.10873	2.12053
6.96355	0.0102237	1.45069
3.16881	0.249971	-2.28243
3.11383	0.188588	-2.06977
3.05783	0.837876	-2.09598
2.87143	0.0729476	2.05314
3.08593	0.797421	2.10945
3.51511	1.25785	-1.7576
3.06619	0.735452	-2.29792
15.9283	0.112611	-0.625255
3.13465	0.642534	-2.0103
3.03574	0.333926	-1.99468
7.80522	1.46076	-2.24545
10.0056	0.236359	-0.647997
3.13161	0.17875	2.22747
3.13633	0.887163	-2.04062
3.13664	0.298274	1.87247
3.10416	0.240827	-2.10245
7.09883	0.26672	-2.32505
30.0326	3.47833	-0.4581
4.94093	0.112198	-2.34942
3.12639	0.968279	-2.04292
3.07885	0.178977	2.08433
3.09638	1.38843	-2.07124
4.06471	0.294207	1.76266
6.30009	8.27471	0.258341
3.69144	0.156328	1.78539
3.04952	1.48197	-1.98112
3.14045	0.207445	-1.96344
3.04608	0.269255	2.03052
3.15907	0.967096	-2.16161
19.2393	0.095323	0.622212
3.10968	0.953397	-1.87271
3.39984	1.25598	1.85945
3.07551	0.311183	-2.11438
5.31156	0.0441707	-1.82175
2.76417	0.316414	-2.0692
10.151	0.0180593	-0.15672
8.60999	0.510345	-0.575573
3.07604	0.720099	1.96639
3.22964	0.467409	1.95613
4.92462	0.376166	-2.16722
24.1081	0.501656	-1.28751
3.12466	0.800844	1.91291
3.05583	0.0651009	2.13142
5.26305	1.77479	-1.28167
3.9656	0.0361532	-2.24432
3.12774	0.093654	-2.11753
3.16388	0.876738	-2.18737
3.08033	0.383277	2.11702
3.13834	0.384077	-2.11314
24.6182	0.0171099	0.000110973
3.0211	0.134366	1.80302
3.07431	0.226909	-1.9694
13.1281	0.157567	0.684407
2.91262	2.48489	-1.67486
13.6913	0.0301715	-1.85666
3.16295	0.618041	-2.21213
18.2341	0.644729	-1.32944
3.61776	0.216448	1.83591
3.17172	1.43722	-2.1369
4.99528	0.0630446	1.86019
9.91961	0.124484	1.27489
2.92344	0.601608	2.22851
3.11515	1.24485	-2.18172
9.95875	0.4941	-0.611823
2.84861	0.00895024	-2.01019
3.11143	0.0938207	-2.20898
3.13478	0.435342	2.08654
4.04097	0.156371	-1.93587
3.09289	1.35533	-1.88633
10.0383	0.703678	-2.20845
3.10217	1.01451	-1.91738
3.11692	0.588019	1.95856
5.09829	0.0599361	-1.50901
8.22706	1.83239	-1.75402
2.95858	0.232016	2.18722
3.06309	0.133869	1.85242
3.11607	0.18638	1.97853
3.15348	0.425229	1.84986
3.14496	0.477477	-2.1451
13.0622	0.0360719	-0.644397
3.0786	0.703439	-2.10635
7.35141	0.0391988	-0.655687
2.99061	0.31921	-1.89505
34.3906	2.70107	-1.81036
21.1911	0.57241	-1.8926
3.06653	0.47621	1.77867
3.05116	0.535425	-1.9733
3.14586	0.15512	-2.14491
4.80337	1.94852	-1.56798
3.07863	1.36866	-1.9389
3.32925	0.198255	-1.93344
3.08552	0.817829	2.06503
3.13428	1.81836	1.81976
4.22988	0.0465217	1.83178
6.39895	0.150177	1.7794
3.11465	0.511788	-1.92877
3.05459	0.670483	-1.74762
4.21779	0.243185	-2.07154
3.06169	0.304502	2.0836
2.87774	0.299286	-2.18125
3.57282	0.0970702	-1.78326
9.11106	0.208365	0.202984
11.5162	1.76178	-0.79465
7.0635	0.0194087	-1.32872
26.5579	0.353248	-0.203039
3.06749	0.00374057	2.27533
8.70735	0.510907	-0.778516
3.10933	0.561076	-1.82791
4.87407	0.0397641	2.14106
67.7852	0.217131	-1.28379
11.889	1.10887	-0.22598
6.38356	0.0145617	1.66518
6.63752	0.0385094	1.79254
3.03921	0.776619	2.09841
3.11913	0.514232	-1.92061
3.08309	0.757454	1.68022
3.11343	0.692216	2.01679
5.66081	0.0621702	1.47761
3.16052	0.449044	-2.18498
4.51377	0.0448315	-1.73441
3.12332	0.451971	-2.0712
3.16953	0.940278	-2.03425
3.10131	1.70037	-2.20021
3.06125	1.1439	2.14903
9.41832	0.29007	0.201477
3.12212	0.310719	2.29395
3.0942	0.683343	2.17746
3.14936	0.749819	-2.02994
2.9703	0.465598	2.12274
4.49487	0.100833	-1.95974
9.86494	0.018473	0.626129
3.14417	0.820579	-2.0353
8.72213	0.0842882	0.770435
3.49254	0.68934	-2.33309
13.3274	0.104117	0.250094
6.72337	0.404503	1.53333
4.68346	0.0795368	2.23825
10.0812	0.162676	-0.967834
3.0527	0.215375	2.0911
3.13968	0.443342	-1.99277
3.08955	0.349673	-2.09847
3.09335	0.441097	2.11426
3.68902	0.547758	2.17735
9.03269	0.0230588	-1.21246
3.09019	0.94622	-1.99478
6.25734	0.0277616	1.12754
6.06804	0.720962	-2.07365
3.0654	0.903826	1.88846
3.11732	0.590605	1.97465
3.11885	0.920573	-2.0193
3.11446	2.56408	-2.13509
16.9279	0.696151	-0.084933
3.05308	0.0323757	2.24324
13.6701	0.98987	0.462864
3.0919	0.487012	-2.1212
3.22745	0.30986	-2.15704
3.54346	0.0499026	1.99399
3.12983	0.146368	2.30695
6.67097	0.0848257	-1.71165
2.71358	1.12147	-2.0706
3.0288	0.184545	2.1156
10.2605	2.24814	-0.709397
19.6587	0.0371854	-0.0725465
3.11079	1.31017	-1.92606
3.70531	0.783425	-1.90861
10.569	0.0103201	-0.244709
3.07697	1.90172	2.22462
3.99385	0.164278	-1.86127
3.20131	1.84602	-2.01202
8.31156	0.027171	-0.10061
9.41982	2.34204	0.102278
3.3407	0.459232	1.91926
3.1204	1.21406	2.07359
3.14154	0.402471	2.2473
8.5768	0.132672	-0.352914
3.07197	0.417183	1.88692
3.03523	2.81049	-2.23908
3.06958	0.627087	2.03034
3.04084	1.4079	1.8135
3.019	1.37797	-1.93367
3.11181	0.571101	-1.93252
3.76478	2.18942	-1.72928
3.63889	0.96696	-1.82122
3.26678	0.933816	-2.14561
3.05243	1.39705	-1.89886
3.06771	0.936397	2.08063
3.0902	3.06449	-2.13193
12.0306	1.20825	-1.0484
3.08827	0.182574	-1.96762
3.07449	0.520331	-1.99943
3.07168	0.0584233	1.85749
3.07449	1.04326	-1.84189
3.10548	0.165253	1.99433
3.04432	0.251537	-2.03845
3.12475	0.41369	2.09334
4.53623	1.48531	-1.79152
3.03194	0.624928	-2.03363
3.0403	0.197058	1.81723
4.76776	0.0165386	-1.7296
3.07885	0.0737971	2.29596
3.00045	0.410353	1.99887
10.1942	0.0711501	0.508514
3.17656	0.44181	-2.0543
10.2384	0.163635	-0.231952
3.60017	0.345596	-2.12575
3.84592	0.183378	-1.77865
25.2189	1.03677	-0.132332
3.15496	0.431445	-2.19284
4.04405	0.259784	-1.8658
3.13181	1.26822	-1.81753
3.10241	0.377354	1.80651
3.0952	0.810955	-2.02068
3.17936	0.643729	2.00422
3.17463	0.810181	2.10862
3.07675	2.35854	-2.25956
4.78727	0.334075	-2.29777
3.09102	0.311706	-2.22164
3.10769	0.765926	-1.99373
3.10548	0.408848	2.17642
3.1859	0.604937	-2.13801
3.14643	0.695443	-2.10976
3.15941	1.13954	1.94902
3.13698	0.291108	2.06308
5.58908	0.0251782	-1.76769
2.99997	0.394242	2.06454
2.71252	0.0630006	1.93357
10.0587	0.86329	-0.471152
2.75022	0.518731	-2.13162
2.79505	0.373006	-2.17837
11.8033	2.68307	-0.276893
14.6878	0.0886924	-1.7918
10.4108	0.317205	0.463196
16.2096	0.681678	-0.622625
3.10521	1.41315	-2.00845
7.71896	0.140009	1.35074
3.07412	0.905933	-1.99333
2.9975	0.402629	-2.07117
14.4752	1.53743	1.73986
3.11268	0.0856178	2.14803
3.09529	0.376855	2.24483
20.3856	0.0601876	-0.540958
3.1484	0.517928	-2.02095
3.08548	0.546325	-2.0801
6.516	0.0063814	1.71846
3.06492	0.820474	-2.14857
3.19976	1.57049	-1.98399
12.4113	0.119223	-0.854317
2.99291	0.620335	1.94355
2.98728	0.408107	-1.94996
3.11851	0.34224	1.86531
3.00539	0.303694	-2.1684
14.7792	0.222993	-0.446847
3.06655	0.697042	-1.92172
6.60378	0.19114	1.70487
3.62328	0.332487	-2.19023
3.05278	0.353197	2.24754
11.3544	0.0889278	1.01122
2.80399	0.432216	2.12497
5.20787	0.232879	2.2904
3.18188	0.26552	-2.10579
3.10005	0.135588	2.24117
8.10089	0.348144	-1.29927
5.53896	0.0256099	1.33867
3.61834	0.215757	-1.87709
1396.76	2.1628	0.000600176
8.03896	0.515752	-0.144479
3.1109	0.224023	2.06064
3.08187	0.833708	-2.20376
6.88039	0.103853	0.75356
3.00995	0.551584	-2.05798
3.18692	1.61029	-2.2967
3.58958	0.556727	-1.84318
3.14069	0.342946	-2.21594
3.09297	0.0605688	2.0728
2.66152	0.0211932	-2.09827
2.79431	5.45146	-1.69616
3.16908	1.00401	-2.14776
3.01571	0.48133	-1.83218
3.10493	1.77623	-1.78912
3.05001	0.0155888	-2.09073
9.45711	1.44557	1.88662
3.10025	0.361719	-2.09285
3.07825	1.52963	-2.16482
3.12197	0.102044	1.86321
3.08537	0.856668	2.23821
3.12829	0.375638	2.22414
13.1721	0.0215341	-0.241063
3.06985	0.353841	-2.22683
3.02353	0.317082	-1.93859
3.1162	0.862505	2.29333
3.33709	0.0876991	1.8194
3.11093	0.387601	-2.25559
3.08534	1.0539	-2.0716
3.11961	0.352769	1.85366
3.14281	0.0740828	-2.01345
3.09817	1.29671	-2.19954
3.10677	1.05739	-2.04036
3.14602	0.0191859	-2.08535
10.0809	0.0322664	0.114148
3.14479	0.103189	2.33593
3.1313	0.276319	-2.21136
3.18177	0.239516	-2.07774
3.65961	1.83853	-1.56091
3.08243	0.133653	-2.11634
7.67213	0.122917	-0.610931
3.08669	0.65175	-2.20741
9.37609	0.674565	-1.07396
3.13932	0.19516	1.84861
3.20278	0.235299	-2.15317
3.08117	0.23395	1.98726
4.90237	0.11062	-2.17255
7.28317	0.313637	-2.33535
3.06703	0.184891	1.9092
3.0015	0.820224	-1.94106
12.1439	0.111183	0.561949
5.89616	2.55159	-1.70344
8.13592	1.09339	-1.9801
3.1388	0.265231	2.01466
16.6328	1.53653	-1.11311
5.26713	0.0673981	-1.83758
3.09186	0.981576	-1.95399
3.11774	0.440661	2.16686
15.7484	0.689091	0.482752
13.1449	0.0330422	0.971192
3.14056	0.0463532	-2.11659
7.94802	0.115449	-1.89572
7.83896	1.07309	0.0763742
3.12092	1.2583	-1.818
39.3742	1.27227	-0.733912
4.82466	0.0858213	-1.62613
20.9176	0.427884	-0.814912
3.07129	0.295264	1.90037
3.09599	0.408569	-1.91326
9.31099	0.205008	-0.0453577
3.10725	1.40017	-1.87653
3.17457	0.870985	2.14502
3.08631	0.203239	-1.96136
6.08393	0.502915	1.70105
3.03716	0.539308	-2.05434
3.08682	1.63295	-1.87576
3.03303	0.688225	1.94753
3.09298	0.681609	-1.81243
12.9005	0.93308	-0.0973337
3.11178	0.194984	1.80121
3.12526	0.0672961	1.98257
3.14446	0.499184	1.93709
3.0614	0.314165	2.18526
3.16924	0.556181	-2.11313
7.89032	0.466591	-0.543111
22.7527	0.0310858	-0.167199
3.02702	0.364252	-1.88694
3.43084	0.698097	-1.79323
3.56345	1.36708	-1.52719
2.99346	0.39278	-2.14762
3.04431	0.391301	1.93017
3.05828	0.185301	-2.01971
3.1629	0.459417	2.12157
5.5346	0.0700238	-1.75245
3.05163	0.159198	1.95174
3.0468	1.06867	1.7549
3.19173	0.401791	1.92187
7.86457	0.70785	-0.873018
3.13929	0.829003	-2.21195
5.36733	0.0990555	-1.73745
15.9936	0.0343111	0.0383057
3.04702	0.693279	-1.9014
20.6228	6.84674	-1.94152
3.10362	1.49677	2.10641
3.11887	0.918216	-2.35315
2.91628	0.458356	-2.20651
8.00514	0.0784635	1.29564
4.57762	0.200757	-1.84791
3.08315	1.97444	-2.08729
